class,family,genus,n_species,n_antimalarial,mean,std_err,eff
Magnoliopsida,Scrophulariaceae,Leucophyllum,16,0,0.00797376853714882,0.022234808792275452,-0.3586164653648368
Magnoliopsida,Solanaceae,Nierembergia,16,0,0.00797376853714882,0.022234808792275452,-0.3586164653648368
Magnoliopsida,Vitaceae,Vitis,16,0,0.00797376853714882,0.022234808792275452,-0.3586164653648368
Liliopsida,Amaryllidaceae,Stenomesson,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Liliopsida,Burmanniaceae,Gymnosiphon,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Liliopsida,Orchidaceae,Rhynchostele,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Liliopsida,Orchidaceae,Schiedeella,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Acanthaceae,Holographis,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Amaranthaceae,Suaeda,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Asteraceae,Alloispermum,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Asteraceae,Antillanthus,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Asteraceae,Otopappus,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Asteraceae,Richterago,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Brassicaceae,Mostacillastrum,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Brassicaceae,Weberbauera,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Burseraceae,Trattinnickia,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Crassulaceae,Graptopetalum,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Cucurbitaceae,Cucurbita,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Euphorbiaceae,Microstachys,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Gentianaceae,Gentiana,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Gesneriaceae,Solenophora,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Lamiaceae,Cunila,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Malpighiaceae,Janusia,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Malvaceae,Herrania,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Melastomataceae,Pachyanthus,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Myricaceae,Myrica,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Myristicaceae,Compsoneura,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Myrtaceae,Calycolpus,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Oleaceae,Forestiera,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Oleaceae,Fraxinus,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Polemoniaceae,Cobaea,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Polygalaceae,Bredemeyera,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Rhamnaceae,Condalia,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Rubiaceae,Catesbaea,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Rubiaceae,Isidorea,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Rubiaceae,Oldenlandia,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Rubiaceae,Schmidtottia,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Simaroubaceae,Castela,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Solanaceae,Cuatresia,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Magnoliopsida,Solanaceae,Salpichroa,17,0,0.00797376853714882,0.021570932991991514,-0.36965339144621995
Liliopsida,Arecaceae,Butia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Arecaceae,Calyptrogyne,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Bromeliaceae,Stigmatodon,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Orchidaceae,Psilochilus,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Orchidaceae,Teagueia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Poaceae,Bothriochloa,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Poaceae,Cortaderia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Poaceae,Eriochloa,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Acanthaceae,Pachystachys,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Apiaceae,Niphogeton,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Asteraceae,Encelia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Asteraceae,Laennecia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Clusiaceae,Arawakia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Cucurbitaceae,Echinopepon,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Euphorbiaceae,Tetrorchidium,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Fabaceae,Camptosema,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Fabaceae,Hoffmannseggia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Fabaceae,Macroptilium,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Gesneriaceae,Pearcea,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Lamiaceae,Hyptidendron,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Loranthaceae,Peristethium,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Malvaceae,Malvastrum,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Malvaceae,Pseudabutilon,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Orobanchaceae,Seymeria,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Rubiaceae,Alseis,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Rubiaceae,Arcytophyllum,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Rubiaceae,Hippotis,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Magnoliopsida,Zygophyllaceae,Kallstroemia,18,0,0.00797376853714882,0.020963178767205652,-0.38037020175694025
Liliopsida,Poaceae,Paspalum,329,2,0.00797376853714882,0.004903378759566857,-0.38641542381953214
Magnoliopsida,Gentianaceae,Gentianella,184,1,0.00797376853714882,0.006556687406126397,-0.38723607992670284
Liliopsida,Araceae,Caladium,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Bromeliaceae,Brocchinia,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Orchidaceae,Barbosella,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Orchidaceae,Pleurothallopsis,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Poaceae,Melica,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Poaceae,Rhipidocladum,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Potamogetonaceae,Potamogeton,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Anacardiaceae,Schinus,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Apiaceae,Donnellsmithia,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Apocynaceae,Plumeria,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Araliaceae,Sciodaphyllum,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Asteraceae,Acritopappus,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Asteraceae,Packera,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Asteraceae,Praxelis,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Bignoniaceae,Cuspidaria,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Calophyllaceae,Marila,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Cannabaceae,Celtis,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Caryophyllaceae,Silene,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Celastraceae,Tontelea,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Celastraceae,Wimmeria,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Chrysobalanaceae,Parinari,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Convolvulaceae,Convolvulus,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Fabaceae,Trifolium,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Gentianaceae,Voyria,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Gesneriaceae,Diastema,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Gesneriaceae,Kohleria,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Lamiaceae,Oocephalus,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Lecythidaceae,Couratari,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Marcgraviaceae,Souroubea,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Melastomataceae,Siphanthera,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Myrtaceae,Pimenta,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Plantaginaceae,Aragoa,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Polygalaceae,Hebecarpa,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Rhamnaceae,Karwinskia,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Rhamnaceae,Reynosia,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Rubiaceae,Sipanea,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Rubiaceae,Tocoyena,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Santalaceae,Arceuthobium,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Solanaceae,Browallia,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Solanaceae,Markea,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Solanaceae,Sessea,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Magnoliopsida,Violaceae,Hybanthus,19,0,0.00797376853714882,0.020404059906205967,-0.3907932330037695
Liliopsida,Bromeliaceae,Ronnbergia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Burmanniaceae,Burmannia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Cyperaceae,Mapania,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Iridaceae,Mastigostyla,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Marantaceae,Stromanthe,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Orchidaceae,Triphora,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Poaceae,Chloris,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Apocynaceae,Funastrum,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Asteraceae,Aristeguietia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Asteraceae,Lomanthus,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Asteraceae,Loricaria,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Bignoniaceae,Amphitecna,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Caricaceae,Vasconcellea,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Celastraceae,Peritassa,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Convolvulaceae,Maripa,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Crassulaceae,Pachyphytum,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Euphorbiaceae,Actinostemon,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Fabaceae,Desmanthus,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Fabaceae,Dicymbe,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Loranthaceae,Phthirusa,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Malpighiaceae,Gaudichaudia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Malvaceae,Bakeridesia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Malvaceae,Peltaea,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Malvaceae,Tarasa,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Marcgraviaceae,Schwartzia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Melastomataceae,Tetrazygia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Melastomataceae,Trembleya,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Ochnaceae,Luxemburgia,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Proteaceae,Euplassa,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Putranjivaceae,Drypetes,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Ranunculaceae,Delphinium,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Rutaceae,Raveniopsis,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Sapindaceae,Urvillea,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Magnoliopsida,Verbenaceae,Duranta,20,0,0.00797376853714882,0.019887417570495163,-0.4009453972032371
Liliopsida,Bromeliaceae,Catopsis,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Orchidaceae,Bifrenaria,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Orchidaceae,Eurystyles,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Orchidaceae,Pescatoria,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Poaceae,Chascolytrum,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Poaceae,Piptochaetium,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Poaceae,Stipa,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Poaceae,Trisetum,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Xyridaceae,Abolboda,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Acanthaceae,Herpetacanthus,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Apiaceae,Prionosciadium,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Apocynaceae,Odontadenia,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Asteraceae,Espeletiopsis,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Asteraceae,Flourensia,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Asteraceae,Hypochaeris,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Asteraceae,Moquiniastrum,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Asteraceae,Smallanthus,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Asteraceae,Stilpnopappus,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Cactaceae,Stenocereus,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Caryophyllaceae,Stellaria,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Chrysobalanaceae,Moquilea,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Euphorbiaceae,Stillingia,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Fabaceae,Brownea,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Gesneriaceae,Monopyle,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Lentibulariaceae,Genlisea,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Malvaceae,Acaulimalva,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Malvaceae,Hampea,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Melastomataceae,Chaetogastra,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Nymphaeaceae,Nymphaea,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Oleaceae,Menodora,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Orobanchaceae,Buchnera,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Primulaceae,Jacquinia,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Rubiaceae,Coccocypselum,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Rubiaceae,Retiniphyllum,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Solanaceae,Nolana,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Solanaceae,Schwenckia,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Magnoliopsida,Theaceae,Gordonia,21,0,0.00797376853714882,0.019408132257804172,-0.4108467744979685
Liliopsida,Amaryllidaceae,Clinanthus,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Arecaceae,Copernicia,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Arecaceae,Wettinia,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Bromeliaceae,Canistrum,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Orchidaceae,Aa,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Orchidaceae,Stenia,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Rapateaceae,Rapatea,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Amaranthaceae,Chenopodium,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Annonaceae,Anaxagorea,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Apocynaceae,Minaria,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Asteraceae,Aetheolaena,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Asteraceae,Hymenostephium,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Asteraceae,Ruilopezia,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Asteraceae,Xenophyllum,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Ericaceae,Sphyrospermum,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Euphorbiaceae,Argythamnia,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Euphorbiaceae,Gymnanthes,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Fabaceae,Aldina,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Fabaceae,Diphysa,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Humiriaceae,Vantanea,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Melastomataceae,Bellucia,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Menispermaceae,Hyperbaena,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Moraceae,Sorocea,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Phyllanthaceae,Hieronyma,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Polygonaceae,Rumex,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Rhamnaceae,Ceanothus,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Rubiaceae,Phialanthus,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Magnoliopsida,Rubiaceae,Posoqueria,22,0,0.00797376853714882,0.018961908650172606,-0.42051508021985096
Liliopsida,Amaryllidaceae,Griffinia,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Liliopsida,Asparagaceae,Dasylirion,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Liliopsida,Bromeliaceae,Quesnelia,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Annonaceae,Desmopsis,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Apocynaceae,Jobinia,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Asteraceae,Barnadesia,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Asteraceae,Cronquistianthus,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Brassicaceae,Physaria,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Brassicaceae,Rorippa,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Cucurbitaceae,Apodanthera,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Fabaceae,Leucaena,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Fabaceae,Mucuna,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Fabaceae,Stryphnodendron,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Fabaceae,Zapoteca,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Lauraceae,Mezilaurus,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Malvaceae,Anoda,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Melastomataceae,Macairea,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Polygonaceae,Persicaria,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Schlegeliaceae,Schlegelia,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Magnoliopsida,Urticaceae,Urtica,23,0,0.00797376853714882,0.018545112507969638,-0.4299660373439172
Liliopsida,Arecaceae,Desmoncus,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Asparagaceae,Furcraea,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Iridaceae,Cypella,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Orchidaceae,Brassavola,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Orchidaceae,Deiregyne,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Orchidaceae,Phragmipedium,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Orchidaceae,Prescottia,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Liliopsida,Orchidaceae,Trisetella,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Apocynaceae,Lacmellea,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Asteraceae,Eremanthus,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Asteraceae,Eremosis,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Asteraceae,Oritrophium,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Asteraceae,Oyedaea,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Asteraceae,Trichogonia,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Asteraceae,Werneria,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Euphorbiaceae,Caperonia,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Fabaceae,Albizia,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Fabaceae,Peltogyne,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Gesneriaceae,Achimenes,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Gesneriaceae,Rhytidophyllum,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Lamiaceae,Cyanocephalus,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
Magnoliopsida,Lauraceae,Damburneya,24,0,0.00797376853714882,0.018154645356474645,-0.4392136767521634
